sample_index,Date,gradcam_panel,target_class,context_method,gradcam_target_layer_kind,context_finbert_news_count_7d_normalized,context_finbert_unique_source_count_7d_normalized,context_finbert_positive_count_7d_normalized,context_finbert_negative_count_7d_normalized,context_finbert_neutral_count_7d_normalized,context_finbert_positive_ratio_7d_normalized,context_finbert_negative_ratio_7d_normalized,context_finbert_neutral_ratio_7d_normalized,context_finbert_confidence_mean_7d_normalized,context_finbert_confidence_max_7d_normalized,context_finbert_low_confidence_count_7d_normalized,context_finbert_high_confidence_positive_count_7d_normalized,context_finbert_high_confidence_negative_count_7d_normalized,context_finbert_sentiment_mean_7d_normalized,context_finbert_sentiment_sum_7d_normalized,context_finbert_sentiment_std_7d_normalized,context_finbert_sentiment_abs_mean_7d_normalized,context_finbert_confidence_weighted_sentiment_mean_7d_normalized,context_finbert_positive_prob_mean_7d_normalized,context_finbert_negative_prob_mean_7d_normalized,context_finbert_neutral_prob_mean_7d_normalized,context_finbert_news_count_20d_normalized,context_finbert_unique_source_count_20d_normalized,context_finbert_positive_count_20d_normalized,context_finbert_negative_count_20d_normalized,context_finbert_neutral_count_20d_normalized,context_finbert_positive_ratio_20d_normalized,context_finbert_negative_ratio_20d_normalized,context_finbert_neutral_ratio_20d_normalized,context_finbert_confidence_mean_20d_normalized,context_finbert_confidence_max_20d_normalized,context_finbert_low_confidence_count_20d_normalized,context_finbert_high_confidence_positive_count_20d_normalized,context_finbert_high_confidence_negative_count_20d_normalized,context_finbert_sentiment_mean_20d_normalized,context_finbert_sentiment_sum_20d_normalized,context_finbert_sentiment_std_20d_normalized,context_finbert_sentiment_abs_mean_20d_normalized,context_finbert_confidence_weighted_sentiment_mean_20d_normalized,context_finbert_positive_prob_mean_20d_normalized,context_finbert_negative_prob_mean_20d_normalized,context_finbert_neutral_prob_mean_20d_normalized,context_finbert_news_count_60d_normalized,context_finbert_unique_source_count_60d_normalized,context_finbert_positive_count_60d_normalized,context_finbert_negative_count_60d_normalized,context_finbert_neutral_count_60d_normalized,context_finbert_positive_ratio_60d_normalized,context_finbert_negative_ratio_60d_normalized,context_finbert_neutral_ratio_60d_normalized,context_finbert_confidence_mean_60d_normalized,context_finbert_confidence_max_60d_normalized,context_finbert_low_confidence_count_60d_normalized,context_finbert_high_confidence_positive_count_60d_normalized,context_finbert_high_confidence_negative_count_60d_normalized,context_finbert_sentiment_mean_60d_normalized,context_finbert_sentiment_sum_60d_normalized,context_finbert_sentiment_std_60d_normalized,context_finbert_sentiment_abs_mean_60d_normalized,context_finbert_confidence_weighted_sentiment_mean_60d_normalized,context_finbert_positive_prob_mean_60d_normalized,context_finbert_negative_prob_mean_60d_normalized,context_finbert_neutral_prob_mean_60d_normalized,context_finbert_sentiment_mean_z_7d_normalized,context_finbert_news_fg_proxy_7d_normalized,context_finbert_weighted_sentiment_z_7d_normalized,context_finbert_weighted_news_fg_proxy_7d_normalized,context_finbert_sentiment_mean_z_20d_normalized,context_finbert_news_fg_proxy_20d_normalized,context_finbert_weighted_sentiment_z_20d_normalized,context_finbert_weighted_news_fg_proxy_20d_normalized,context_finbert_sentiment_mean_z_60d_normalized,context_finbert_news_fg_proxy_60d_normalized,context_finbert_weighted_sentiment_z_60d_normalized,context_finbert_weighted_news_fg_proxy_60d_normalized,context_finbert_sentiment_delta_20d_7d_normalized,context_finbert_news_fg_proxy_delta_20d_7d_normalized,context_finbert_sentiment_delta_60d_20d_normalized,context_finbert_news_fg_proxy_delta_60d_20d_normalized,context_fg_value_normalized,context_fg_mean_60_normalized,context_fg_delta_60_normalized,context_fg_std_60_normalized,context_embedding_count,context_embedding_mean,context_embedding_std,context_embedding_min,context_embedding_max,context_embedding_l2,block4_gamma_count,block4_gamma_mean,block4_gamma_std,block4_gamma_min,block4_gamma_max,block4_gamma_l2,block4_delta_gamma_count,block4_delta_gamma_mean,block4_delta_gamma_std,block4_delta_gamma_min,block4_delta_gamma_max,block4_delta_gamma_l2,block4_beta_count,block4_beta_mean,block4_beta_std,block4_beta_min,block4_beta_max,block4_beta_l2,block4_raw_gamma_count,block4_raw_gamma_mean,block4_raw_gamma_std,block4_raw_gamma_min,block4_raw_gamma_max,block4_raw_gamma_l2,block4_raw_beta_count,block4_raw_beta_mean,block4_raw_beta_std,block4_raw_beta_min,block4_raw_beta_max,block4_raw_beta_l2,block4_modulation_gate_count,block4_modulation_gate_mean,block4_modulation_gate_std,block4_modulation_gate_min,block4_modulation_gate_max,block4_modulation_gate_l2,run_seed
1073,2021-04-06T00:00:00,correction,0,film_full_bounded_last_block,post_film,1.8339183330535889,1.3362674713134766,2.645004749298096,-0.0315186157822608,2.0430562496185303,0.8726112246513367,-1.3703536987304688,0.5801014304161072,-1.2418688535690308,-0.9817084074020386,0.7970277070999146,2.682659864425659,-0.6565081477165222,1.424993872642517,2.5609726905822754,-1.4192426204681396,-0.8135567903518677,1.5162835121154783,1.1332085132598877,-1.3696720600128174,0.4134629666805267,2.191801071166992,5.320284366607666,2.512129068374634,0.8456761837005615,2.4177372455596924,0.3649662733078003,-1.1966421604156494,0.7940009832382202,-1.43011212348938,0.6909257173538208,1.135892391204834,1.927913784980774,0.3962151706218719,1.053062081336975,1.8923029899597168,-1.095137119293213,-0.7479913830757141,1.025126814842224,0.5656503438949585,-1.2552945613861084,0.7202787399291992,2.604809284210205,5.704784393310547,4.446450710296631,1.0547864437103271,2.4275577068328857,1.5031553506851196,-1.7446190118789673,0.1700558811426162,-0.965299904346466,-0.1559812575578689,0.6609309315681458,4.255343437194824,0.9168424010276794,2.157544612884521,4.368326187133789,-0.5365644693374634,0.0154473530128598,2.062760829925537,1.7627713680267334,-1.930536866188049,0.1811558008193969,1.424993872642517,1.3797236680984497,1.5162835121154783,1.4591505527496338,1.053062081336975,1.2437655925750732,1.025126814842224,1.2627776861190796,2.157544612884521,1.5172721147537231,2.062760829925537,1.5882644653320312,-0.8924773335456848,-0.1910070180892944,0.7477543354034424,0.4123407006263733,1.514474391937256,2.499138355255127,-0.3838421702384949,-0.1181956529617309,32,0.7596695616375655,1.0741923776023052,0.0,3.461261034011841,7.44255248038468,512,1.000249361502938,0.0013660741416348,0.9980170726776124,1.0024489164352417,22.63308051258036,512,0.0002493615029379,0.0013660741416348,-0.0019829273223876,0.0024489164352416,0.0314214884502722,512,7.916401709651133e-05,0.0014580296238787,-0.0019964522216469,0.0022732832003384,0.0330400373904746,512,0.012512892011955,0.0684593854373808,-0.0994745939970016,0.1230642795562744,1.5747219054598065,512,0.0039747423281824,0.0730679643240613,-0.1001561805605888,0.1141574829816818,1.6557837133404,1,1.0,0.0,1.0,1.0,1.0,42
1386,2022-02-13T00:00:00,correction,0,film_full_bounded_last_block,post_film,2.677973508834839,5.40132474899292,3.878931760787964,1.2681400775909424,2.2411046028137207,1.0527219772338867,-0.7222525477409363,-0.2871881127357483,-0.7680588364601135,0.6770495772361755,1.3605742454528809,4.002355575561523,0.2220657765865326,1.1857966184616089,2.524567127227783,-0.1525693535804748,-0.0057404227554798,1.299678087234497,1.24768328666687,-0.8704990148544312,-0.2606018483638763,3.5560593605041504,6.562252044677734,4.223617076873779,2.7566077709198,3.147993326187134,0.5505791306495667,-0.425105482339859,-0.1385958194732666,-1.222454309463501,0.2173744887113571,2.1470816135406494,3.614912509918213,2.011218786239624,0.7335146069526672,1.521931290626526,-0.1328638643026352,0.0404686853289604,0.7438448071479797,0.7306931018829346,-0.5463622212409973,-0.1692946404218673,2.619813919067383,6.378198146820068,3.1012368202209477,2.6301138401031494,2.204028606414795,0.3299857378005981,0.0240001399070024,-0.3412478268146515,-0.566638171672821,0.6221619844436646,1.480112910270691,2.8550221920013428,2.8824398517608643,0.5110628604888916,0.6338205337524414,0.5008648037910461,0.5344043374061584,0.4240784645080566,0.7172444462776184,-0.1607439815998077,-0.5339081883430481,1.1857966184616089,1.282160401344299,1.299678087234497,1.3818044662475586,0.7335146069526672,0.9887884855270386,0.7438448071479797,1.0098878145217896,0.5110628604888916,0.731077253818512,0.4240784645080566,0.5611390471458435,-0.8865455985069275,-0.3786220252513885,-0.5015655159950256,-0.2962961196899414,0.0385979898273944,-0.9713879227638244,0.499994695186615,-0.5734643936157227,32,0.7406796822324395,0.9102595273214542,0.0,3.66137433052063,6.638502960761981,512,1.000231186975725,0.0013030222110254,0.998117446899414,1.0022586584091189,22.632667366796696,512,0.0002311869757249,0.0013030222110254,-0.0018825531005859,0.0022586584091186,0.0299444973523896,512,7.303447638129512e-05,0.0014022114970749,-0.0018740447703748,0.0020779222249984,0.0317714326406901,512,0.0115965155932826,0.0652842596702492,-0.094408094882965,0.1134162992238998,1.5003383058877306,512,0.0036651110783623,0.0702560666598642,-0.0939779356122016,0.1042723879218101,1.5918750410025262,1,1.0,0.0,1.0,1.0,1.0,42
1154,2021-06-26T00:00:00,correction,0,film_full_bounded_last_block,post_film,3.668821096420288,4.530241012573242,2.23369574546814,6.230473041534424,2.0430562496185303,-0.393310010433197,1.7148019075393677,-1.4247013330459597,0.708311915397644,0.5361615419387817,1.3605742454528809,1.802862882614136,7.602087020874023,-1.261185884475708,-4.138079643249512,1.3708515167236328,1.6770880222320557,-1.340295910835266,-0.3666003346443176,1.7745684385299685,-1.6287497282028198,3.935801267623901,5.817071437835693,3.338364601135254,4.667539596557617,3.2235372066497803,-0.1781709045171737,0.6899442076683044,-0.4900311529636383,-0.0836432427167892,-0.3798703253269195,2.399878740310669,3.019501209259033,5.471940994262695,-0.3365670442581177,-1.563100814819336,0.7967190742492676,0.670423150062561,-0.4174956679344177,0.0751562640070915,0.6505550146102905,-0.7402931451797485,3.0449469089508057,5.704784393310547,3.565103769302368,3.271235704421997,2.4722633361816406,0.3284430801868438,0.249400332570076,-0.5494208931922913,-0.1545686274766922,0.4307987987995147,2.196897029876709,3.0950772762298584,3.89595103263855,0.1063015982508659,-0.3580488860607147,0.6754416227340698,0.5639107823371887,0.0353627689182758,0.3955084085464477,0.2103006094694137,-0.5851479172706604,-1.261185884475708,-1.3898804187774658,-1.340295910835266,-1.3924329280853271,-0.3365670442581177,-0.545794665813446,-0.4174956679344177,-0.7251594066619873,0.1063015982508659,0.1606099903583526,0.0353627689182758,-0.0611744001507759,1.3898965120315552,1.0438793897628784,0.5814639329910278,0.9045631289482116,-1.1040159463882446,-0.6840268969535828,-1.3480278253555298,1.7529542446136477,32,0.9571728082373738,1.287880178865633,0.0,4.895013332366943,9.077118732186324,512,1.000315820099786,0.0012694821364204,0.9980239272117616,1.0025498867034912,22.63458141830157,512,0.0003158200997859,0.0012694821364204,-0.0019760727882385,0.0025498867034912,0.0296006679286323,512,0.0001026084028525,0.0013747284658142,-0.001976701663807,0.0022798697464168,0.0311930809891647,512,0.0158454976302664,0.0636108405873015,-0.0991280600428581,0.1281890124082565,1.4833335578053302,512,0.0051490749068534,0.0688785645539338,-0.099158801138401,0.1144911348819732,1.5628928463692875,1,1.0,0.0,1.0,1.0,1.0,42
1754,2023-02-16T00:00:00,correction,0,film_full_bounded_last_block,post_film,0.5127882957458496,0.4651837944984436,0.1771509647369384,1.7407432794570925,-0.1354757100343704,-0.3141899406909942,1.6899216175079346,-1.4774593114852903,0.7902600765228271,0.1994429975748062,-0.3300652205944061,0.9230657815933228,1.9792137145996092,-0.6945355534553528,-0.9305869936943054,1.8443856239318848,1.7505273818969729,-0.6952092051506042,0.2327518165111541,1.3613524436950684,-1.759490728378296,1.0666396617889404,3.581530332565308,2.039994478225708,1.5316516160964966,0.2521502077579498,1.1095600128173828,0.7094147801399231,-1.795815348625183,-1.3125319480895996,-1.135797142982483,2.399878740310669,2.126384258270264,1.549789309501648,0.4050851762294769,0.4765229523181915,1.4852643013000488,1.4186259508132937,0.3365360498428345,1.3543291091918943,0.6245916485786438,-1.9884148836135864,0.6341925263404846,3.909013271331787,2.7765300273895264,0.8349732756614685,-0.3442012667655945,3.0650806427001958,0.3816669583320617,-3.317347526550293,-0.5675386786460876,0.265245646238327,1.1729196310043335,3.5751874446868896,1.1318296194076538,1.522819995880127,1.91689133644104,2.733875036239624,2.9270107746124268,1.4871761798858645,3.087255954742432,0.4611317813396454,-3.4195032119750977,-0.6945355534553528,-0.9916122555732728,-0.6952092051506042,-1.0233056545257568,0.4050851762294769,0.599463701248169,0.3365360498428345,0.4597102701663971,1.522819995880127,1.416530728340149,1.4871761798858645,1.475702166557312,1.3603816032409668,1.9354665279388428,1.0019115209579468,1.0988036394119265,0.8955584764480591,0.0332073867321014,1.3034827709197998,0.1639421880245208,32,0.7870978731662035,0.956918977222448,0.0,3.169717311859131,7.009061542685935,512,1.0002529791090635,0.0011640304901232,0.998114824295044,1.0023455619812012,22.63315658758124,512,0.0002529791090637,0.0011640304901232,-0.001885175704956,0.0023455619812011,0.0269538548396764,512,8.134155769001783e-05,0.0012074928003974,-0.0018776757642626,0.0021110463421791,0.0273843663383655,512,0.0126843051461946,0.0583031871581578,-0.094540074467659,0.1178207173943519,1.3501105338743842,512,0.0040784422104138,0.0604725652862596,-0.0941610932350158,0.1059469580650329,1.37144638965593,1,1.0,0.0,1.0,1.0,1.0,42
1776,2023-03-10T00:00:00,regression,1,film_full_bounded_last_block,post_film,0.9531649947166444,1.6266287565231323,0.314253956079483,2.6859495639801025,0.0625726580619812,-0.487698882818222,2.0500309467315674,-1.6857144832611084,0.2277757972478866,1.129323959350586,0.2334812581539154,0.2632179856300354,3.912076234817505,-1.4840154647827148,-2.3183069229125977,1.646588921546936,2.1876795291900635,-1.6650971174240112,-0.3526787757873535,2.157646656036377,-2.072688341140747,0.4899943768978119,2.0911693572998047,1.3317924737930298,1.0906673669815063,-0.2514747083187103,1.1273339986801147,1.0339903831481934,-2.127873420715332,0.3967159986495971,1.3217370510101318,-0.3808912932872772,1.530972957611084,1.9343140125274656,-0.0921410396695137,-0.1722252964973449,2.507454633712769,2.31376051902771,-0.2398245930671692,1.0766452550888062,1.2069796323776243,-2.307384967803955,0.9843020439147948,4.133484840393066,3.1708168983459477,1.2379640340805054,-0.0670253708958625,2.7707622051239014,0.4345355927944183,-3.08207368850708,-0.1708877682685852,1.1275802850723269,0.9681241512298584,4.015288352966309,1.807503700256348,1.2919996976852417,1.7525395154953003,2.771409273147583,2.8446145057678223,1.1961005926132202,2.7674100399017334,0.5377842783927917,-3.186248302459717,-1.4840154647827148,-1.470688819885254,-1.6650971174240112,-1.466472029685974,-0.0921410396695137,-0.1700301170349121,-0.2398245930671692,-0.4797430634498596,1.2919996976852417,1.3390783071517944,1.1961005926132202,1.349225401878357,1.9416913986206052,1.5952471494674685,1.4610906839370728,1.9749518632888796,-0.4374911785125732,0.672176718711853,0.2187738716602325,-1.2470703125,32,0.8265280048362911,1.1915843835874598,0.0,4.883852481842041,8.203456609967612,512,1.0002790204016492,0.0012265637240703,0.9980486035346984,1.002414345741272,22.6337475252,512,0.0002790204016491,0.0012265637240703,-0.0019513964653015,0.0024143457412719,0.0284630147439769,512,8.751353834757225e-05,0.0012982829860836,-0.001933412393555,0.0021788047160953,0.0294434548524855,512,0.0139945143969271,0.061447057366377,-0.0978802293539047,0.1213115826249122,1.4259918280279966,512,0.0043894560950548,0.0650340129928372,-0.0969734564423561,0.1093743070960044,1.4748997821650889,1,1.0,0.0,1.0,1.0,1.0,42
1125,2021-05-28T00:00:00,regression,1,film_full_bounded_last_block,post_film,3.3752365112304688,4.820602416992188,4.838652610778809,2.213346481323242,2.505169153213501,1.1252011060714722,-0.4213985204696655,-0.6786591410636902,-0.0715128630399704,1.1415880918502808,1.3605742454528809,2.90260910987854,2.857787609100342,0.6025259494781494,1.262864112854004,0.7292444705963135,0.5619625449180603,0.4983458220958709,0.9177358150482178,-0.1915506273508072,-0.6955444812774658,3.0075430870056152,5.56867790222168,3.397381544113159,3.5895779132843018,2.090381145477295,0.3961023688316345,0.6412906646728516,-1.0168348550796509,-0.3154585361480713,0.97930109500885,2.652676105499268,2.324854612350464,3.8569374084472656,-0.2748018801212311,-1.1159225702285769,0.8075206875801086,0.6590626835823059,-0.3280174732208252,0.1843837946653366,0.6510207056999207,-0.8496131300926208,2.5147809982299805,5.2558417320251465,3.495523691177368,2.0805811882019043,2.13249945640564,0.7773709297180176,-0.4900025427341461,-0.2955169677734375,0.1873597949743271,0.4307987987995147,1.5825105905532837,3.5351784229278564,2.483177900314331,0.7999946475028992,1.2738405466079712,0.3561996519565582,0.1928704679012298,0.7284268140792847,0.8196689486503601,-0.5515133142471313,-0.2524302899837494,0.6025259494781494,0.8204192519187927,0.4983458220958709,0.6904115676879883,-0.2748018801212311,-0.4547787308692932,-0.3280174732208252,-0.6064416766166687,0.7999946475028992,1.0332369804382324,0.7284268140792847,0.9628141522407532,-1.102955937385559,-1.551724195480347,1.2099860906600952,1.935092091560364,-1.05640709400177,0.8859452605247498,-2.19169020652771,2.744245767593384,32,0.7060677104163915,1.0293613937814032,0.0,4.061966419219971,7.061142096177333,512,1.0002479349495843,0.0011639240426303,0.998281478881836,1.002144455909729,22.63304244855568,512,0.0002479349495843,0.0011639240426303,-0.001718521118164,0.002144455909729,0.0269274905833054,512,7.538361402348315e-05,0.0012628376080472,-0.0017372907605022,0.0019226552685722,0.0286256188569542,512,0.0124300706285112,0.0582941969779559,-0.0861393883824348,0.1076338738203048,1.3487003630357877,512,0.0037804771086484,0.0632487366040854,-0.0870840102434158,0.096430554986,1.4337097617234735,1,1.0,0.0,1.0,1.0,1.0,42
1770,2023-03-04T00:00:00,regression,1,film_full_bounded_last_block,post_film,0.5127882957458496,2.4977123737335205,1.685283899307251,0.3229337632656097,-0.0694595873355865,1.4989784955978394,-0.1760998964309692,-1.312590718269348,0.840692937374115,1.129323959350586,0.2334812581539154,2.0228121280670166,1.1006397008895874,0.9079000353813172,1.0722901821136477,2.004215240478516,1.804714918136597,0.7527416944503784,1.573465347290039,-0.1201969534158706,-1.4263064861297607,0.3774782419204712,1.8427759408950808,1.803927183151245,0.3066954314708709,-0.2514747083187103,1.9882807731628416,-0.10181475430727,-1.888454556465149,0.7276403307914734,1.3217370510101318,-0.3808912932872772,2.6225602626800537,0.85764479637146,1.197583556175232,1.37861967086792,2.308725118637085,2.1971709728240967,1.078400492668152,2.1025097370147705,-0.0059117530472576,-2.08907413482666,0.8442582488059998,3.4600706100463867,3.2635903358459477,0.8349732756614685,-0.156436949968338,3.224071979522705,-0.0218607783317565,-3.0956530570983887,-0.1418686062097549,1.1275802850723269,0.8657264113426208,4.255343437194824,1.2239669561386108,1.7925068140029907,2.4086179733276367,2.61334490776062,2.8268351554870605,1.720786690711975,3.2155449390411377,0.1287343055009842,-3.219686269760132,0.9079000353813172,1.1086289882659912,0.7527416944503784,0.9957289099693298,1.197583556175232,1.324439525604248,1.078400492668152,1.299667239189148,1.7925068140029907,1.4741241931915283,1.720786690711975,1.5371713638305664,-0.0379266701638698,0.2379285097122192,0.1688171625137329,0.25314462184906,0.3242514729499817,0.540177583694458,0.82138991355896,-0.5147638916969299,32,0.9535041744820774,1.183059009107848,0.0,5.089383125305176,8.59543847358305,512,1.0003086262149736,0.0011015778199826,0.9979618787765504,1.0026928186416626,22.63441413667993,512,0.0003086262149736,0.0011015778199826,-0.0020381212234497,0.0026928186416625,0.0258856447289212,512,9.816204307178113e-05,0.0010835281560829,-0.0020296273287385,0.0025024223141372,0.0246178503221326,512,0.0154727907105325,0.0551828297565845,-0.1022599190473556,0.1354630440473556,1.2968001386435242,512,0.0049207251109919,0.0542588779020686,-0.1018319055438041,0.1257802546024322,1.2327767664125089,1,1.0,0.0,1.0,1.0,1.0,42
1763,2023-02-25T00:00:00,regression,1,film_full_bounded_last_block,post_film,0.035713605582714,1.3362674713134766,1.273974895477295,0.0866321697831153,-0.5975885391235352,1.844805598258972,0.0678244829177856,-1.917109131813049,-0.0860483646392822,1.2941220998764038,-0.8936116695404053,1.582913517951965,0.2220657765865326,0.6312479972839355,0.6238353252410889,1.779265522956848,1.5714399814605713,0.6312364935874939,1.7052512168884275,0.4565967917442322,-2.204701662063598,0.6165750622749329,2.0911693572998047,1.5088430643081665,0.9436726570129396,-0.02484349347651,1.1502915620803833,0.564064085483551,-1.6957745552062988,0.0155266430228948,1.3217370510101318,0.1247032806277275,2.324854612350464,1.16526460647583,0.5654726028442383,0.6613343358039856,2.027918815612793,1.7842304706573486,0.5458678603172302,1.489956974983215,0.4816052317619324,-1.9773164987564087,0.7242206931114197,3.684541940689087,3.0084633827209477,0.7983377575874329,-0.2547896802425384,3.169281482696533,0.1324670910835266,-3.186253070831299,-0.2719305455684662,1.1275802850723269,0.8657264113426208,4.015288352966309,1.0704047679901123,1.7363871335983276,2.2548089027404785,2.602758407592773,2.8008573055267334,1.7034058570861816,3.202675104141236,0.2115844637155532,-3.287877559661865,0.6312479972839355,0.8523223400115967,0.6312364935874939,0.8605253100395203,0.5654726028442383,0.8058830499649048,0.5458678603172302,0.7682114839553833,1.7363871335983276,1.4644019603729248,1.7034058570861816,1.5335084199905396,-0.2956084012985229,-0.0727812126278877,0.997206211090088,0.8993622660636902,0.4194693267345428,0.3450991809368133,0.8615643382072449,0.0557497888803482,32,0.8907866105437279,1.0854402436655504,0.0,4.44124174118042,7.943160697037848,512,1.0002903542481365,0.0010485871693195,0.9980422258377076,1.002501368522644,22.633999400823967,512,0.0002903542481362,0.0010485871693195,-0.0019577741622924,0.002501368522644,0.0246196346079526,512,9.158878338864918e-05,0.0010288846597238,-0.0019649339374154,0.0023422229569405,0.0233730609871272,512,0.0145529295793949,0.0525181408654381,-0.098203495144844,0.1257278323173523,1.2331304692546006,512,0.0045897578900238,0.0515141614496094,-0.0985646396875381,0.1176510006189346,1.17024982382433,1,1.0,0.0,1.0,1.0,1.0,42
1160,2021-07-02T00:00:00,correction,0,film_full_bounded_last_block,post_film,2.6045775413513184,3.9495186805725098,2.919210910797119,2.9222512245178223,1.6469595432281494,0.4977172017097473,0.4613289535045624,-0.9869410395622252,-0.142386183142662,0.6304078102111816,2.4876670837402344,2.90260910987854,3.2092173099517822,0.1019782572984695,-0.0740419700741767,1.2460825443267822,1.0123114585876465,0.0339995510876178,0.630785346031189,0.3877487182617187,-1.0612635612487793,3.148188352584839,4.575104236602783,3.1613142490386963,4.56954288482666,1.939293622970581,0.1486054509878158,1.3075907230377195,-1.4146878719329834,-0.1268790811300277,-0.1682891547679901,2.399878740310669,3.019501209259033,5.318131446838379,-0.4811654090881347,-1.6858233213424685,1.472725510597229,1.4057166576385498,-0.568932056427002,0.3393520712852478,1.155986785888672,-1.52052640914917,3.104965686798096,5.704784393310547,3.727457046508789,3.6375908851623535,2.3381459712982178,0.4037168622016907,0.5610064268112183,-0.9120226502418518,-0.3140906095504761,0.4307987987995147,2.708885908126831,3.2951231002807617,4.295212745666504,-0.0030657015740871,-0.6423865556716919,0.9558675289154052,0.8723535537719727,-0.0773334056138992,0.4725366830825805,0.4727986752986908,-0.9145711064338684,0.1019782572984695,0.1252969354391098,0.0339995510876178,-0.0348639190196991,-0.4811654090881347,-0.744186282157898,-0.568932056427002,-0.9015793800354004,-0.0030657015740871,-0.0097605176270008,-0.0773334056138992,-0.2405199408531189,-0.6246680021286011,-1.049441933631897,0.6714506149291992,0.9329003095626832,-1.05640709400177,-0.9269987940788268,-1.7497718334197998,1.0977336168289185,32,1.415045453235507,1.4703646052799553,0.0,5.431434631347656,11.5437611994463,512,1.0004975034389645,0.00322067059569,0.9956886172294616,1.004582166671753,22.638791511002164,512,0.0004975034389644,0.00322067059569,-0.0043113827705383,0.0045821666717529,0.0737397933544342,512,0.0001014165029857,0.0035433739817565,-0.0043632150627672,0.0043826741166412,0.0802102341014754,512,0.0252571510359302,0.1628750666641734,-0.2190039306879043,0.2332455962896347,3.729490587451199,512,0.0051627307120725,0.1794084784468954,-0.2217241376638412,0.2227459549903869,4.061230926042272,1,1.0,0.0,1.0,1.0,1.0,43
1087,2021-04-20T00:00:00,correction,0,film_full_bounded_last_block,post_film,2.310992956161499,3.659157276153565,3.467622756958008,1.8588939905166624,1.448911190032959,1.0686609745025637,-0.1100460439920425,-0.9522140622138976,0.973970115184784,0.5223070383071899,1.3605742454528809,5.102101802825928,2.15492844581604,0.8707731366157532,1.6420814990997314,1.359437108039856,1.1178034543991089,0.8325547575950623,1.2157469987869265,-0.374541163444519,-0.7857809066772461,2.051155805587769,3.829923629760742,3.279347896575928,1.1886638402938845,1.6622999906539917,1.1158021688461304,-0.7529690265655518,-0.3859884142875671,0.3509348034858703,0.6092696785926819,0.8830951452255249,4.508029460906982,1.3190743923187256,1.3475679159164429,2.434213399887085,0.5859492421150208,0.604718029499054,1.3319692611694336,1.4157203435897827,-0.9322954416275024,-0.4571740329265594,2.459763765335083,5.480312824249268,4.028970718383789,1.4577771425247192,2.13249945640564,1.310482382774353,-1.1603237390518188,-0.1872333139181137,-0.381276398897171,-0.1559812575578689,0.9681241512298584,4.015288352966309,1.592516541481018,1.685747742652893,3.2122890949249268,0.0871988981962204,0.3164087235927582,1.5860965251922607,1.51350998878479,-1.373600721359253,-0.1206204667687416,0.8707731366157532,1.0794451236724854,0.8325547575950623,1.0738424062728882,1.3475679159164429,1.3899874687194824,1.3319692611694336,1.4358752965927124,1.685747742652893,1.4547040462493896,1.5860965251922607,1.5051887035369873,0.164108857512474,0.3525745570659637,-0.1515228897333145,0.1443371474742889,1.419256567955017,2.223458766937256,-0.9462838172912598,-0.907116949558258,32,1.265247429255396,1.604292735744485,0.0,4.909702777862549,11.558001542411958,512,1.0004156244685871,0.0031569447594787,0.995944321155548,1.004162311553955,22.63693421482505,512,0.0004156244685873,0.0031569447594787,-0.0040556788444519,0.004162311553955,0.0720499166106661,512,7.132562011236132e-05,0.0034437638031647,-0.0041619944386184,0.0041731693781912,0.0779401911451906,512,0.0210538685080337,0.1595502907341277,-0.2056354284286499,0.2112015634775161,3.641507250312584,512,0.003633414798287,0.1742190188887975,-0.2111842483282089,0.2117683440446853,3.9429836091193513,1,1.0,0.0,1.0,1.0,1.0,43
